date,open,high,low,close
2015-04-02,1.482270,1.486780,1.477560,1.482680
2015-04-03,1.482670,1.494450,1.480950,1.491790
2015-04-06,1.491790,1.498060,1.486960,1.487850
2015-04-07,1.487700,1.491970,1.480210,1.480690
2015-04-08,1.480680,1.497270,1.480660,1.486620
2015-04-09,1.486510,1.488550,1.468470,1.471110
2015-04-10,1.471130,1.472410,1.458650,1.463100
2015-04-13,1.463100,1.468090,1.456500,1.467450
2015-04-14,1.467480,1.480110,1.460290,1.477980
2015-04-15,1.477950,1.485330,1.470040,1.484120
2015-04-16,1.484120,1.496900,1.481140,1.493200
2015-04-17,1.493200,1.505270,1.491540,1.495950
2015-04-20,1.495950,1.498310,1.488730,1.490750
2015-04-21,1.490750,1.497240,1.485570,1.492510
2015-04-22,1.492510,1.507920,1.491270,1.503990
2015-04-23,1.503990,1.506960,1.495930,1.505840
2015-04-24,1.505840,1.518680,1.502680,1.518550
2015-04-27,1.517470,1.526140,1.510650,1.523410
2015-04-28,1.522960,1.534240,1.517190,1.533950
2015-04-29,1.533840,1.549770,1.532740,1.543770
2015-04-30,1.543700,1.549180,1.530330,1.535240
2015-05-01,1.534890,1.539650,1.511410,1.514730
2015-05-04,1.514320,1.517420,1.508970,1.512030
2015-05-05,1.512020,1.521720,1.508990,1.518070
2015-05-06,1.517900,1.528980,1.515080,1.524150
2015-05-07,1.524100,1.527430,1.516470,1.524360
2015-05-08,1.524700,1.552070,1.524500,1.544260
2015-05-11,1.544840,1.561200,1.539250,1.558470
2015-05-12,1.558430,1.570960,1.555650,1.566810
2015-05-13,1.566800,1.576830,1.563330,1.574360
2015-05-14,1.574400,1.581390,1.572830,1.577470
2015-05-15,1.577520,1.580760,1.570050,1.572710
2015-05-18,1.573840,1.574460,1.563720,1.565150
2015-05-19,1.565190,1.566890,1.544510,1.550990
2015-05-20,1.551160,1.558700,1.547180,1.553420
2015-05-21,1.553390,1.569910,1.552410,1.566000
2015-05-22,1.566000,1.568880,1.545950,1.549570
2015-05-25,1.547590,1.550690,1.545550,1.546750
2015-05-26,1.546830,1.547470,1.535320,1.538190
2015-05-27,1.538190,1.543640,1.530060,1.534990
2015-05-28,1.535290,1.538470,1.525960,1.531190
2015-05-29,1.531280,1.534130,1.523560,1.528420
2015-06-01,1.529230,1.530380,1.516950,1.519890
2015-06-02,1.519490,1.536660,1.517850,1.534240
2015-06-03,1.534150,1.537430,1.525150,1.533830
2015-06-04,1.533820,1.544050,1.530390,1.536080
2015-06-05,1.535920,1.536880,1.518970,1.527110
2015-06-08,1.526910,1.536320,1.522070,1.534710
2015-06-09,1.534730,1.538840,1.525670,1.538370
2015-06-10,1.538470,1.555290,1.536820,1.552850
2015-06-11,1.552810,1.553300,1.542010,1.551570
2015-06-12,1.551570,1.559750,1.546630,1.555710
2015-06-15,1.554850,1.561330,1.548700,1.559950
2015-06-16,1.560080,1.565360,1.554090,1.564610
2015-06-17,1.564590,1.584640,1.562520,1.583030
2015-06-18,1.582990,1.592920,1.580550,1.587690
2015-06-19,1.587820,1.589590,1.583460,1.587600
2015-06-22,1.587140,1.590930,1.580470,1.582250
2015-06-23,1.582250,1.583090,1.570840,1.572860
2015-06-24,1.572820,1.580210,1.566670,1.570310
2015-06-25,1.570400,1.576980,1.567620,1.574550
2015-06-26,1.574680,1.576630,1.570810,1.574550
2015-06-29,1.569600,1.578780,1.566130,1.573520
2015-06-30,1.573600,1.577550,1.569240,1.570650
2015-07-01,1.570360,1.573220,1.558800,1.561460
2015-07-02,1.561440,1.563940,1.556180,1.560680
2015-07-03,1.560570,1.564330,1.555560,1.557730
2015-07-06,1.554170,1.562780,1.553140,1.560160
2015-07-07,1.560120,1.560900,1.541320,1.546090
